Date                Time                Instance                                Target_QoS          #_Patient           #_Act               #_Res               RelaxTW             RDelay              #P_Init             QoS_Init            #A_Init             #P_Final            QoS_Final           #A_Final            #Late               #OnTime             #NoShow             #ReSchd             #Failed             Av_RCPU             Av_DT               #A_DT               #A_DR               
19/10/2024          17:50               CP_20_3_FQoS                            100                 20                  151                 175                 1                   15.00               19                  100.00              144                 18                  100.00              134                 1                   56                  1                   0                   0                   0.00                0.00                0                   4                   
19/10/2024          17:50               CP_20_3_FQoS                            100                 20                  151                 175                 1                   15.00               19                  100.00              144                 18                  100.00              135                 2                   17                  2                   1                   0                   0.00                19.67               55                  71                  
19/10/2024          17:50               CP_20_3_FQoS                            100                 20                  151                 175                 1                   15.00               19                  100.00              144                 19                  100.00              144                 3                   16                  3                   3                   0                   0.00                31.25               73                  76                  
19/10/2024          17:50               CP_20_3_FQoS                            100                 20                  151                 175                 1                   15.00               19                  100.00              144                 17                  100.00              131                 4                   15                  4                   2                   0                   0.10                24.73               59                  67                  
19/10/2024          17:50               CP_20_3_FQoS                            100                 20                  151                 175                 1                   15.00               19                  100.00              144                 18                  100.00              137                 1                   18                  1                   0                   0                   0.00                0.00                0                   5                   
19/10/2024          17:50               CP_20_3_FQoS                            100                 20                  151                 175                 1                   15.00               19                  100.00              144                 18                  100.00              132                 2                   17                  2                   1                   0                   0.00                16.14               45                  64                  
19/10/2024          17:50               CP_20_3_FQoS                            100                 20                  151                 175                 1                   15.00               19                  100.00              144                 17                  100.00              130                 2                   17                  2                   0                   0                   0.50                0.00                0                   9                   
19/10/2024          18:00               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 21                  100.00              163                 1                   21                  2                   0                   0                   0.00                0.00                0                   14                  
19/10/2024          18:01               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 21                  100.00              158                 2                   20                  3                   1                   0                   7.00                22.50               57                  72                  
19/10/2024          18:01               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 22                  100.00              170                 2                   21                  2                   1                   0                   5.50                17.53               61                  77                  
19/10/2024          18:01               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 22                  100.00              166                 3                   20                  3                   2                   0                   9.33                28.13               67                  84                  
19/10/2024          18:03               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 21                  100.00              164                 6                   17                  6                   4                   0                   10.00               36.40               84                  86                  
19/10/2024          18:03               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 23                  100.00              176                 1                   22                  1                   1                   0                   0.00                25.77               67                  75                  
19/10/2024          18:03               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 23                  100.00              176                 1                   22                  1                   1                   0                   0.00                18.32               57                  82                  
19/10/2024          18:03               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 21                  100.00              158                 2                   21                  2                   0                   0                   3.00                0.00                0                   14                  
19/10/2024          18:04               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 21                  100.00              166                 4                   19                  4                   2                   0                   3.33                31.90               79                  74                  
19/10/2024          18:04               CP_30_1_FQoS                            100                 30                  236                 175                 1                   15.00               23                  100.00              176                 23                  100.00              176                 1                   22                  1                   1                   0                   4.00                20.37               59                  61                  
19/10/2024          18:14               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 24                  100.00              180                 1                   23                  1                   1                   0                   10.00               23.28               80                  80                  
19/10/2024          18:14               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 23                  100.00              171                 2                   22                  2                   1                   0                   9.50                23.86               75                  74                  
19/10/2024          18:14               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 22                  100.00              164                 2                   21                  3                   1                   0                   0.00                19.79               67                  51                  
19/10/2024          18:16               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 23                  100.00              176                 2                   22                  2                   1                   0                   37.00               29.29               90                  87                  
19/10/2024          18:18               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 22                  100.00              163                 4                   20                  4                   2                   0                   14.88               21.53               66                  68                  
19/10/2024          18:18               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 23                  100.00              171                 1                   23                  1                   0                   0                   0.00                0.00                0                   4                   
19/10/2024          18:19               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 22                  100.00              167                 3                   21                  3                   1                   0                   16.00               22.04               75                  87                  
19/10/2024          18:19               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 24                  100.00              180                 1                   47                  1                   1                   0                   14.00               18.83               75                  92                  
19/10/2024          18:20               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 21                  100.00              153                 4                   20                  4                   1                   0                   8.17                18.33               63                  76                  
19/10/2024          18:20               CP_30_9_FQoS                            100                 30                  237                 175                 1                   15.00               24                  100.00              180                 23                  100.00              170                 3                   21                  3                   2                   0                   7.00                27.53               79                  83                  
19/10/2024          18:30               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 22                  100.00              165                 4                   48                  4                   0                   0                   0.06                0.00                0                   19                  
19/10/2024          18:30               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 24                  100.00              170                 1                   50                  2                   0                   0                   0.00                0.00                0                   11                  
19/10/2024          18:30               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 24                  100.00              169                 2                   24                  2                   0                   0                   0.00                0.00                0                   9                   
19/10/2024          18:31               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 22                  100.00              159                 4                   46                  6                   2                   0                   3.33                28.58               79                  80                  
19/10/2024          18:31               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 24                  100.00              175                 4                   22                  4                   2                   0                   8.00                14.89               55                  89                  
19/10/2024          18:32               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 25                  100.00              181                 2                   24                  2                   1                   0                   10.50               18.09               65                  92                  
19/10/2024          18:33               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 25                  100.00              175                 1                   25                  1                   0                   0                   60.00               0.00                0                   10                  
19/10/2024          18:33               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 24                  100.00              177                 3                   23                  3                   1                   0                   0.20                25.82               78                  88                  
19/10/2024          18:33               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 23                  100.00              164                 4                   22                  4                   1                   0                   0.45                14.60               46                  51                  
19/10/2024          18:33               CP_40_8_FQoS                            100                 40                  281                 175                 1                   15.00               26                  100.00              185                 23                  100.00              154                 2                   23                  3                   0                   0                   0.20                0.00                0                   16                  
19/10/2024          18:00               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 17                  100.00              122                 2                   16                  2                   1                   0                   0.00                26.48               46                  65                  
19/10/2024          18:00               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 18                  100.00              132                 1                   17                  1                   1                   0                   0.00                21.74               47                  66                  
19/10/2024          18:00               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 17                  100.00              126                 3                   15                  3                   2                   0                   0.00                27.50               57                  71                  
19/10/2024          18:00               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 17                  100.00              128                 2                   16                  2                   1                   0                   0.00                20.98               56                  61                  
19/10/2024          18:00               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 17                  100.00              126                 1                   17                  1                   0                   0                   6.00                0.00                0                   7                   
19/10/2024          18:00               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 15                  100.00              120                 3                   14                  4                   1                   0                   2.00                29.50               56                  67                  
19/10/2024          18:00               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 17                  100.00              128                 1                   16                  2                   1                   0                   10.00               26.88               60                  67                  
19/10/2024          18:00               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 16                  100.00              117                 3                   15                  3                   1                   0                   0.00                20.17               51                  58                  
19/10/2024          18:01               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 17                  100.00              125                 1                   16                  2                   1                   0                   0.00                24.60               54                  62                  
19/10/2024          18:01               CP_20_4_FQoS                            100                 20                  146                 175                 1                   15.00               18                  100.00              132                 18                  100.00              132                 2                   16                  2                   2                   0                   3.50                35.72               64                  72                  
19/10/2024          18:11               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 22                  100.00              149                 2                   21                  3                   1                   0                   0.00                17.35               46                  77                  
19/10/2024          18:11               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 22                  100.00              150                 3                   21                  3                   1                   0                   0.20                13.27               42                  74                  
19/10/2024          18:11               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 23                  100.00              154                 2                   22                  2                   1                   0                   0.00                10.84               33                  45                  
19/10/2024          18:11               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 22                  100.00              148                 2                   22                  2                   0                   0                   0.00                0.00                0                   6                   
19/10/2024          18:11               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 21                  100.00              138                 5                   18                  6                   3                   0                   2.89                20.25               52                  71                  
19/10/2024          18:11               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 21                  100.00              138                 5                   19                  5                   2                   0                   1.09                18.08               46                  70                  
19/10/2024          18:11               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 21                  100.00              144                 6                   18                  6                   2                   0                   0.00                19.55               41                  61                  
19/10/2024          18:12               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 24                  100.00              160                 1                   23                  1                   1                   0                   9.00                21.50               44                  70                  
19/10/2024          18:12               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 24                  100.00              160                 2                   46                  2                   2                   0                   0.00                19.88               42                  68                  
19/10/2024          18:12               CP_30_7_FQoS                            100                 30                  202                 175                 1                   15.00               24                  100.00              160                 22                  100.00              150                 3                   45                  3                   1                   0                   1.20                25.27               63                  78                  
19/10/2024          18:24               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 27                  100.00              198                 1                   27                  2                   0                   1                   59.00               0.00                0                   10                  
19/10/2024          18:25               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 26                  100.00              199                 2                   26                  3                   0                   0                   13.67               0.00                0                   13                  
19/10/2024          18:27               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 26                  100.00              190                 4                   25                  4                   1                   0                   10.55               20.11               74                  81                  
19/10/2024          18:29               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 23                  100.00              172                 7                   22                  7                   1                   0                   2.88                30.23               71                  67                  
19/10/2024          18:30               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 26                  100.00              194                 3                   55                  3                   0                   0                   6.56                0.00                0                   12                  
19/10/2024          18:31               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 27                  100.00              204                 1                   27                  2                   0                   0                   30.00               0.00                0                   8                   
19/10/2024          18:31               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 28                  100.00              207                 1                   28                  1                   0                   0                   0.00                0.00                0                   7                   
19/10/2024          18:33               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 27                  100.00              206                 1                   27                  2                   0                   0                   46.50               0.00                0                   8                   
19/10/2024          18:36               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 27                  100.00              196                 3                   26                  3                   1                   0                   40.80               24.39               73                  87                  
19/10/2024          18:36               CP_40_3_FQoS                            100                 40                  286                 175                 1                   15.00               29                  100.00              216                 28                  100.00              206                 1                   28                  1                   0                   0                   3.00                0.00                0                   7                   
19/10/2024          18:01               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 20                  100.00              150                 2                   19                  2                   1                   0                   41.00               16.87               49                  70                  
19/10/2024          18:01               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 19                  100.00              139                 3                   18                  3                   1                   0                   0.00                14.17               37                  52                  
19/10/2024          18:01               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 20                  100.00              146                 3                   18                  3                   2                   0                   3.67                17.23               52                  72                  
19/10/2024          18:01               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 20                  100.00              151                 1                   20                  1                   0                   0                   0.00                0.00                0                   3                   
19/10/2024          18:01               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 20                  100.00              151                 1                   20                  1                   0                   0                   14.00               0.00                0                   8                   
19/10/2024          18:01               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 19                  100.00              135                 2                   18                  3                   1                   0                   3.25                24.11               42                  48                  
19/10/2024          18:01               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 21                  100.00              157                 1                   20                  1                   1                   0                   0.00                22.10               46                  69                  
19/10/2024          18:02               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 19                  100.00              144                 4                   17                  4                   2                   0                   6.57                22.67               50                  74                  
19/10/2024          18:02               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 21                  100.00              157                 2                   19                  2                   2                   0                   0.50                24.27               58                  72                  
19/10/2024          18:02               CP_30_0_FQoS                            100                 30                  216                 175                 1                   15.00               21                  100.00              157                 20                  100.00              150                 4                   17                  4                   3                   0                   0.00                23.27               53                  58                  
19/10/2024          18:12               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 21                  100.00              160                 1                   21                  1                   0                   0                   0.00                0.00                0                   4                   
19/10/2024          18:12               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 20                  100.00              158                 2                   20                  2                   0                   0                   2.00                0.00                0                   7                   
19/10/2024          18:12               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 22                  100.00              166                 1                   21                  1                   1                   0                   1.00                23.43               65                  74                  
19/10/2024          18:12               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 22                  100.00              166                 1                   21                  1                   1                   0                   0.00                20.87               65                  83                  
19/10/2024          18:13               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 22                  100.00              166                 2                   20                  2                   2                   0                   7.00                33.31               75                  80                  
19/10/2024          18:13               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 21                  100.00              159                 2                   20                  2                   1                   0                   0.00                18.81               56                  70                  
19/10/2024          18:13               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 19                  100.00              146                 5                   17                  5                   2                   0                   0.00                27.23               63                  74                  
19/10/2024          18:13               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 20                  100.00              155                 3                   19                  3                   1                   0                   1.43                8.94                32                  36                  
19/10/2024          18:13               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 22                  100.00              166                 2                   20                  2                   2                   0                   0.00                29.16               69                  74                  
19/10/2024          18:13               CP_30_8_FQoS                            100                 30                  229                 175                 1                   15.00               22                  100.00              166                 21                  100.00              162                 2                   19                  3                   2                   0                   0.33                38.86               75                  70                  
19/10/2024          18:23               CP_40_4_FQoS                            100                 40                  278                 175                 1                   15.00               25                  100.00              179                 25                  100.00              179                 1                   24                  1                   1                   0                   3.00                21.70               81                  83                  
19/10/2024          18:23               CP_40_4_FQoS                            100                 40                  278                 175                 1                   15.00               25                  100.00              179                 25                  100.00              179                 2                   23                  2                   2                   0                   3.00                27.88               75                  68                  
19/10/2024          18:23               CP_40_4_FQoS                            100                 40                  278                 175                 1                   15.00               25                  100.00              179                 25                  100.00              179                 2                   23                  2                   2                   0                   6.50                23.74               76                  86                  
