Date                Time                Instance                                Target_QoS          #_Patient           #_Act               #_Res               RelaxTW             RDelay              #P_Init             QoS_Init            #A_Init             #P_Final            QoS_Final           #A_Final            #Late               #OnTime             #NoShow             #ReSchd             #Failed             Av_RCPU             Av_DT               #A_DT               #A_DR               
19/10/2024          21:02               CP_30_5_FQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 27                  37.18               198                 8                   22                  8                   5                   0                   0.00                40.25               143                 88                  
19/10/2024          21:02               CP_30_5_FQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 30                  33.73               223                 2                   28                  2                   2                   0                   0.00                42.15               167                 103                 
19/10/2024          21:02               CP_30_5_FQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 29                  33.73               216                 4                   26                  4                   3                   0                   0.00                33.33               152                 109                 
19/10/2024          21:02               CP_30_5_FQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 28                  35.81               208                 3                   27                  3                   1                   0                   0.00                35.87               145                 96                  
19/10/2024          21:02               CP_30_5_FQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 29                  34.05               216                 1                   28                  2                   1                   0                   0.00                36.50               138                 90                  
19/10/2024          21:02               CP_30_5_FQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 29                  39.03               216                 3                   27                  3                   2                   0                   0.00                37.80               153                 106                 
19/10/2024          21:02               CP_30_5_FQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 30                  29.00               223                 3                   27                  3                   3                   0                   0.00                37.42               179                 107                 
19/10/2024          21:02               CP_30_5_FQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 28                  34.53               208                 3                   26                  4                   2                   0                   0.00                35.00               104                 74                  
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 28                  36.37               223                 1                   27                  1                   1                   0                   0.00                28.77               120                 85                  
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 26                  34.19               212                 4                   23                  5                   3                   0                   0.00                52.41               162                 100                 
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 28                  55.82               223                 1                   55                  1                   1                   0                   0.00                32.13               104                 73                  
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 25                  51.36               201                 7                   21                  7                   4                   0                   0.00                43.61               145                 94                  
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 26                  54.80               206                 3                   51                  5                   3                   0                   0.00                43.01               156                 99                  
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 26                  54.29               206                 4                   24                  4                   2                   0                   0.00                42.09               138                 99                  
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 26                  40.41               213                 4                   23                  5                   3                   0                   0.00                37.11               142                 105                 
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 27                  52.64               214                 3                   25                  3                   2                   0                   0.00                35.75               100                 68                  
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 27                  32.33               217                 5                   23                  5                   4                   0                   0.00                40.39               143                 103                 
19/10/2024          21:02               CP_30_9_FQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 28                  36.54               223                 4                   24                  4                   4                   0                   0.00                38.72               157                 109                 
19/10/2024          21:12               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 38                  30.53               264                 1                   37                  1                   1                   0                   0.00                32.90               174                 131                 
19/10/2024          21:12               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 36                  48.44               249                 4                   34                  4                   2                   0                   0.00                41.37               190                 123                 
19/10/2024          21:12               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 35                  31.67               246                 7                   31                  7                   4                   0                   0.05                43.60               185                 126                 
19/10/2024          21:13               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 35                  26.86               250                 7                   31                  7                   4                   0                   3.81                39.78               196                 135                 
19/10/2024          21:13               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 36                  35.56               250                 3                   35                  3                   1                   0                   0.00                39.78               186                 129                 
19/10/2024          21:13               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 38                  25.22               264                 1                   37                  1                   1                   0                   0.00                30.62               144                 107                 
19/10/2024          21:13               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 36                  28.72               247                 3                   35                  3                   1                   0                   0.00                30.47               170                 124                 
19/10/2024          21:13               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 38                  27.11               264                 3                   35                  3                   3                   0                   0.00                42.44               198                 139                 
19/10/2024          21:13               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 38                  35.52               264                 2                   36                  2                   2                   0                   0.00                38.62               204                 137                 
19/10/2024          21:14               CP_40_3_FQoS                            0                   40                  286                 175                 1                   15.00               38                  30.48               264                 35                  32.99               241                 5                   31                  7                   4                   0                   1.00                41.24               190                 132                 
19/10/2024          21:40               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 20                  92.69               146                 1                   19                  1                   1                   0                   60.00               38.08               107                 66                  
19/10/2024          21:41               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 20                  83.61               146                 1                   19                  1                   1                   0                   51.00               27.53               75                  47                  
19/10/2024          21:42               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 20                  83.61               146                 2                   18                  2                   2                   0                   32.50               36.61               94                  63                  
19/10/2024          21:43               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 19                  86.96               139                 1                   18                  2                   1                   0                   60.00               35.36               86                  48                  
19/10/2024          21:44               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 19                  85.00               137                 1                   18                  2                   1                   0                   48.00               35.73               90                  53                  
19/10/2024          21:44               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 20                  94.45               146                 2                   18                  2                   2                   0                   4.50                40.03               95                  66                  
19/10/2024          21:45               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 19                  100.00              136                 3                   17                  3                   2                   3                   3.20                42.17               92                  59                  
19/10/2024          21:46               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 20                  80.96               146                 1                   19                  1                   1                   0                   60.00               31.23               86                  44                  
19/10/2024          21:46               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 20                  86.45               146                 1                   19                  1                   1                   0                   17.00               41.95               93                  65                  
19/10/2024          21:47               CP_20_0_RQoS                            0                   20                  146                 175                 1                   15.00               20                  58.47               146                 20                  83.61               146                 1                   19                  1                   1                   0                   60.00               31.06               86                  45                  
19/10/2024          21:49               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 18                  63.83               112                 3                   56                  4                   2                   2                   30.00               34.29               81                  54                  
19/10/2024          21:50               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 16                  71.43               98                  6                   14                  6                   2                   19                  3.05                37.09               67                  50                  
19/10/2024          21:52               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 20                  65.22               131                 2                   18                  2                   2                   0                   60.00               42.63               93                  62                  
19/10/2024          21:53               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 20                  61.86               131                 1                   19                  1                   1                   0                   60.00               40.23               93                  62                  
19/10/2024          21:54               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 19                  63.16               127                 1                   18                  2                   1                   0                   60.00               40.67               93                  62                  
19/10/2024          21:55               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 18                  73.18               117                 1                   37                  3                   1                   0                   60.00               38.42               77                  55                  
19/10/2024          21:56               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 20                  61.86               131                 1                   19                  1                   1                   0                   60.00               38.28               98                  63                  
19/10/2024          21:58               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 20                  63.83               131                 2                   18                  2                   2                   0                   60.00               46.95               96                  63                  
19/10/2024          21:59               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 20                  65.22               131                 2                   38                  2                   2                   0                   41.00               39.43               83                  62                  
19/10/2024          22:00               CP_20_9_RQoS                            0                   20                  131                 175                 1                   15.00               20                  41.38               131                 19                  68.19               127                 1                   18                  2                   1                   0                   10.00               38.90               82                  51                  
19/10/2024          22:01               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 28                  49.16               184                 1                   27                  2                   1                   0                   60.00               29.27               108                 94                  
19/10/2024          22:02               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 29                  39.51               191                 1                   28                  1                   1                   0                   60.00               30.24               97                  74                  
19/10/2024          22:03               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 29                  40.26               191                 1                   28                  1                   1                   0                   60.00               30.58               109                 86                  
19/10/2024          22:06               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 29                  49.24               191                 3                   26                  3                   3                   0                   60.00               36.41               137                 102                 
19/10/2024          22:09               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 29                  51.62               191                 3                   26                  3                   3                   0                   60.00               38.19               133                 87                  
19/10/2024          22:11               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 28                  50.00               184                 3                   26                  3                   2                   1                   40.00               38.67               131                 100                 
19/10/2024          22:15               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 28                  51.62               185                 4                   24                  5                   4                   0                   60.00               33.35               128                 90                  
19/10/2024          22:18               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 28                  43.84               180                 3                   54                  4                   3                   0                   60.00               40.58               123                 91                  
19/10/2024          22:20               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 29                  49.24               191                 2                   27                  2                   2                   0                   60.00               31.83               126                 89                  
19/10/2024          22:21               CP_30_7_RQoS                            0                   30                  202                 175                 1                   15.00               29                  38.75               191                 29                  41.56               191                 1                   28                  1                   1                   0                   60.00               31.81               106                 86                  
19/10/2024          22:23               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 27                  58.26               214                 3                   25                  3                   2                   1                   40.00               45.61               149                 95                  
19/10/2024          22:25               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 27                  62.84               216                 3                   25                  3                   2                   3                   24.00               43.01               150                 97                  
19/10/2024          22:29               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 26                  36.37               208                 6                   22                  6                   4                   8                   20.00               47.24               163                 101                 
19/10/2024          22:30               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 27                  57.15               212                 1                   26                  2                   1                   0                   60.00               40.68               127                 83                  
19/10/2024          22:31               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 27                  36.79               214                 2                   26                  2                   1                   1                   30.00               45.23               142                 102                 
19/10/2024          22:35               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 28                  63.16               223                 4                   24                  4                   4                   0                   60.00               47.17               171                 99                  
19/10/2024          22:39               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 28                  54.26               223                 4                   24                  4                   4                   0                   60.00               46.23               160                 107                 
19/10/2024          22:40               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 28                  56.08               223                 1                   27                  1                   1                   0                   60.00               35.16               117                 60                  
19/10/2024          22:41               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 28                  57.96               223                 1                   27                  1                   1                   0                   60.00               40.72               129                 86                  
19/10/2024          22:42               CP_30_9_RQoS                            0                   30                  237                 175                 1                   15.00               28                  32.33               223                 28                  61.21               223                 1                   27                  1                   1                   0                   60.00               35.22               108                 62                  
19/10/2024          22:45               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 34                  51.86               261                 3                   31                  3                   3                   0                   60.00               45.33               198                 135                 
19/10/2024          22:52               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 34                  51.22               261                 7                   27                  7                   7                   0                   60.00               52.20               218                 137                 
19/10/2024          22:54               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 32                  52.50               239                 4                   30                  4                   2                   7                   13.33               49.33               194                 120                 
19/10/2024          22:58               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 34                  54.39               261                 4                   30                  4                   4                   0                   60.00               48.22               202                 124                 
19/10/2024          23:01               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 34                  36.21               261                 3                   31                  3                   3                   0                   60.00               50.61               196                 124                 
19/10/2024          23:04               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 34                  51.22               261                 3                   31                  3                   3                   0                   60.00               46.26               187                 122                 
19/10/2024          23:07               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 34                  50.50               261                 3                   31                  3                   3                   0                   60.00               54.96               218                 132                 
19/10/2024          23:08               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 33                  47.73               250                 1                   32                  2                   1                   0                   60.00               44.26               175                 125                 
19/10/2024          23:11               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 34                  46.37               261                 3                   31                  3                   3                   0                   60.00               51.53               181                 118                 
19/10/2024          23:13               CP_40_7_RQoS                            0                   40                  327                 175                 1                   15.00               34                  35.30               261                 33                  51.86               254                 2                   31                  3                   2                   0                   60.00               43.60               150                 88                  
19/10/2024          21:41               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 19                  73.81               150                 2                   17                  2                   2                   0                   59.50               34.77               99                  75                  
19/10/2024          21:42               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 18                  64.59               144                 2                   17                  2                   1                   1                   30.00               36.98               75                  58                  
19/10/2024          21:43               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 17                  90.63               136                 1                   35                  3                   1                   0                   60.00               34.15               70                  58                  
19/10/2024          21:44               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 18                  73.81               141                 2                   17                  2                   1                   1                   30.00               32.41               76                  63                  
19/10/2024          21:47               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 18                  73.81               138                 3                   15                  4                   3                   0                   60.00               40.07               97                  67                  
19/10/2024          21:49               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 19                  80.52               150                 2                   17                  2                   2                   0                   60.00               40.07               99                  72                  
19/10/2024          21:52               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 18                  79.25               141                 4                   15                  4                   3                   1                   45.00               33.16               86                  69                  
19/10/2024          21:54               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 17                  73.81               134                 4                   15                  4                   2                   3                   24.00               34.55               87                  68                  
19/10/2024          21:55               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 18                  73.81               143                 1                   17                  2                   1                   0                   60.00               31.57               82                  64                  
19/10/2024          21:56               CP_20_1_RQoS                            0                   20                  157                 175                 1                   15.00               19                  53.45               150                 18                  73.81               143                 2                   36                  2                   1                   1                   30.00               40.35               88                  65                  
19/10/2024          21:59               CP_30_5_RQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 30                  42.86               223                 3                   27                  3                   3                   0                   60.00               42.85               162                 103                 
19/10/2024          22:02               CP_30_5_RQoS                            0                   30                  223                 175                 1                   15.00               30                  32.59               223                 30                  42.03               223                 3                   27                  3                   3                   0                   60.00               49.17               167                 112                 
