Date                Time                Instance                                Target_QoS          #_Patient           #_Act               #_Res               RelaxTW             RDelay              #P_Init             QoS_Init            #A_Init             #P_Final            QoS_Final           #A_Final            #Late               #OnTime             #NoShow             #ReSchd             #Failed             Av_RCPU             Av_DT               #A_DT               #A_DR               
20/10/2024          20:47               CP_20_4_RQoS                            50                  20                  146                 175                 1                   15.00               19                  56.08               139                 16                  68.97               116                 2                   14                  5                   2                   0                   37.50               46.59               73                  52                  
20/10/2024          20:49               CP_20_4_RQoS                            50                  20                  146                 175                 1                   15.00               19                  56.08               139                 19                  64.52               139                 2                   17                  2                   2                   0                   60.00               48.81               98                  71                  
20/10/2024          20:52               CP_20_4_RQoS                            50                  20                  146                 175                 1                   15.00               19                  56.08               139                 18                  73.18               132                 4                   15                  4                   3                   3                   30.00               48.33               96                  68                  
20/10/2024          20:53               CP_20_4_RQoS                            50                  20                  146                 175                 1                   15.00               19                  56.08               139                 18                  68.19               135                 2                   17                  2                   1                   1                   30.00               39.56               81                  53                  
20/10/2024          20:54               CP_20_4_RQoS                            50                  20                  146                 175                 1                   15.00               19                  56.08               139                 17                  67.42               122                 1                   35                  3                   1                   0                   60.00               40.90               74                  47                  
20/10/2024          20:55               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 30                  58.19               194                 1                   29                  1                   1                   0                   60.00               57.94               153                 99                  
20/10/2024          20:56               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 30                  53.85               194                 1                   29                  1                   1                   0                   60.00               34.05               90                  63                  
20/10/2024          20:58               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 28                  73.18               183                 2                   26                  4                   2                   0                   60.00               55.52               137                 96                  
20/10/2024          21:00               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 28                  58.83               184                 3                   26                  4                   2                   1                   47.67               51.96               128                 98                  
20/10/2024          21:02               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 28                  53.17               184                 4                   26                  4                   2                   4                   20.00               43.59               114                 76                  
20/10/2024          21:05               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 29                  51.62               188                 3                   26                  4                   3                   0                   60.00               47.71               134                 104                 
20/10/2024          21:08               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 29                  58.63               184                 4                   26                  4                   3                   3                   30.00               54.40               153                 98                  
20/10/2024          21:10               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 28                  42.86               186                 4                   26                  4                   2                   4                   20.00               51.69               126                 102                 
20/10/2024          21:11               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 30                  45.17               194                 1                   29                  1                   1                   0                   60.00               50.00               136                 105                 
20/10/2024          21:15               CP_30_4_RQoS                            50                  30                  194                 175                 1                   15.00               30                  50.00               194                 29                  42.86               188                 4                   25                  5                   4                   0                   60.00               48.38               137                 101                 
20/10/2024          21:17               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 27                  57.31               200                 2                   25                  2                   2                   0                   60.00               49.98               135                 99                  
20/10/2024          21:18               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 27                  59.41               200                 1                   26                  1                   1                   0                   60.00               41.83               112                 73                  
20/10/2024          21:23               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 27                  62.50               200                 5                   22                  5                   5                   0                   60.00               55.25               155                 102                 
20/10/2024          21:25               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 26                  56.67               196                 2                   24                  3                   2                   0                   60.00               53.01               155                 104                 
20/10/2024          21:28               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 27                  57.31               200                 3                   24                  3                   3                   0                   60.00               55.08               151                 105                 
20/10/2024          21:32               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 26                  61.86               193                 5                   22                  5                   4                   3                   34.29               54.17               157                 100                 
20/10/2024          21:34               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 27                  57.31               200                 2                   25                  2                   2                   0                   60.00               55.30               140                 99                  
20/10/2024          21:35               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 26                  61.77               194                 1                   25                  2                   1                   0                   60.00               45.64               103                 69                  
20/10/2024          21:39               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 26                  65.14               193                 5                   22                  5                   4                   3                   34.29               56.32               141                 104                 
20/10/2024          21:41               CP_30_8_RQoS                            50                  30                  229                 175                 1                   15.00               27                  51.76               200                 27                  63.40               200                 2                   25                  2                   2                   0                   60.00               49.12               143                 107                 
20/10/2024          21:47               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 33                  53.69               239                 4                   30                  4                   3                   1                   45.00               50.71               182                 121                 
20/10/2024          21:50               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 34                  55.44               243                 3                   31                  3                   3                   0                   60.00               46.85               189                 123                 
20/10/2024          21:52               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 33                  59.31               231                 3                   31                  3                   2                   1                   40.00               44.85               174                 124                 
20/10/2024          21:53               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 31                  45.17               218                 2                   30                  4                   1                   1                   30.00               39.45               124                 88                  
20/10/2024          21:56               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 34                  60.00               243                 3                   31                  3                   3                   0                   60.00               48.25               198                 126                 
20/10/2024          21:59               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 32                  58.63               235                 5                   29                  5                   3                   12                  12.00               41.53               168                 117                 
20/10/2024          22:01               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 33                  44.69               231                 2                   31                  3                   2                   0                   60.00               44.55               147                 100                 
20/10/2024          22:02               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 28                  56.05               200                 5                   27                  7                   1                   20                  2.86                46.33               148                 98                  
20/10/2024          22:05               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 34                  43.75               243                 3                   31                  3                   3                   0                   60.00               50.60               185                 114                 
20/10/2024          22:06               CP_40_6_RQoS                            50                  40                  305                 175                 1                   15.00               34                  50.50               243                 31                  53.69               228                 4                   30                  4                   1                   7                   6.67                47.92               184                 119                 
20/10/2024          20:39               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 18                  58.50               129                 4                   16                  4                   2                   3                   17.00               33.33               86                  63                  
20/10/2024          20:41               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 20                  56.08               142                 3                   17                  3                   3                   0                   46.00               35.92               97                  74                  
20/10/2024          20:42               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 20                  56.08               142                 1                   19                  1                   1                   0                   60.00               25.28               68                  54                  
20/10/2024          20:43               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 20                  58.50               142                 1                   19                  1                   1                   0                   60.00               30.14               88                  70                  
20/10/2024          20:44               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 20                  56.08               142                 1                   19                  1                   1                   0                   60.00               25.28               68                  54                  
20/10/2024          20:48               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 20                  56.08               142                 4                   16                  4                   4                   0                   60.00               44.51               112                 66                  
20/10/2024          20:49               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 20                  58.50               142                 1                   19                  1                   1                   0                   60.00               30.35               85                  66                  
20/10/2024          20:50               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 20                  63.16               142                 1                   19                  1                   1                   0                   60.00               40.39               99                  76                  
20/10/2024          20:51               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 19                  58.50               133                 1                   18                  2                   1                   0                   60.00               24.17               63                  49                  
20/10/2024          20:53               CP_20_5_RQoS                            50                  20                  142                 175                 1                   15.00               20                  53.10               142                 20                  56.08               142                 2                   18                  2                   2                   0                   60.00               33.98               89                  66                  
20/10/2024          20:56               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 29                  51.22               194                 4                   26                  4                   3                   3                   30.00               29.33               141                 89                  
20/10/2024          20:57               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 29                  46.38               194                 2                   28                  2                   1                   1                   30.00               42.09               142                 94                  
20/10/2024          20:59               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 30                  38.56               198                 2                   28                  2                   2                   0                   60.00               38.89               137                 101                 
20/10/2024          21:04               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 30                  36.79               198                 5                   25                  5                   5                   0                   60.00               44.62               149                 98                  
20/10/2024          21:06               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 30                  41.90               198                 2                   28                  2                   2                   0                   60.00               38.03               138                 88                  
20/10/2024          21:09               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 30                  44.69               198                 3                   27                  3                   3                   0                   60.00               37.55               138                 95                  
20/10/2024          21:11               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 29                  50.00               191                 3                   27                  3                   2                   3                   24.00               38.14               144                 102                 
20/10/2024          21:13               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 30                  41.03               198                 2                   28                  2                   2                   0                   60.00               38.81               130                 99                  
20/10/2024          21:15               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 29                  50.61               194                 2                   27                  3                   2                   0                   60.00               36.39               150                 102                 
20/10/2024          21:17               CP_30_3_RQoS                            50                  30                  198                 175                 1                   15.00               30                  50.61               198                 27                  50.00               177                 4                   25                  5                   2                   4                   20.00               27.94               117                 89                  
20/10/2024          21:21               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 26                  60.72               211                 4                   24                  4                   2                   3                   24.00               54.62               156                 103                 
20/10/2024          21:22               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 23                  60.38               184                 5                   22                  6                   1                   9                   5.45                49.43               123                 89                  
20/10/2024          21:23               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 27                  60.17               219                 2                   26                  2                   1                   1                   30.00               40.80               127                 67                  
20/10/2024          21:24               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 26                  60.00               210                 2                   25                  3                   1                   1                   30.00               37.14               105                 60                  
20/10/2024          21:29               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 27                  61.21               217                 6                   22                  6                   5                   1                   50.00               55.30               162                 112                 
20/10/2024          21:33               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 27                  60.00               214                 5                   23                  5                   4                   2                   40.00               57.78               161                 108                 
20/10/2024          21:36               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 27                  55.82               213                 4                   24                  4                   3                   1                   45.00               49.72               154                 103                 
20/10/2024          21:40               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 27                  62.20               211                 5                   23                  5                   4                   5                   26.67               47.46               154                 104                 
20/10/2024          21:42               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 27                  61.45               214                 3                   25                  3                   2                   3                   24.00               49.25               147                 99                  
20/10/2024          21:42               CP_30_9_RQoS                            50                  30                  237                 175                 1                   15.00               28                  50.00               223                 27                  50.00               217                 1                   27                  1                   0                   1                   0.00                0.00                0                   2                   
20/10/2024          21:53               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 32                  55.36               240                 2                   31                  2                   1                   1                   30.00               38.98               151                 96                  
20/10/2024          21:55               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 32                  50.00               244                 2                   30                  3                   2                   0                   60.00               44.86               197                 124                 
20/10/2024          21:56               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 32                  59.05               244                 2                   31                  2                   1                   1                   30.00               46.39               168                 115                 
20/10/2024          21:57               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 28                  63.75               204                 4                   27                  6                   1                   8                   6.67                42.65               154                 98                  
20/10/2024          21:58               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 33                  55.27               250                 1                   32                  1                   1                   0                   60.00               37.86               152                 96                  
20/10/2024          22:02               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 30                  51.22               225                 7                   26                  7                   4                   11                  16.00               49.84               164                 113                 
20/10/2024          22:03               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 31                  60.87               237                 2                   30                  3                   1                   1                   30.00               42.07               183                 120                 
20/10/2024          22:05               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 32                  46.16               241                 3                   30                  3                   2                   1                   40.00               43.32               179                 123                 
20/10/2024          22:08               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 32                  55.86               241                 4                   29                  4                   3                   1                   45.00               44.94               194                 125                 
20/10/2024          22:09               CP_40_7_RQoS                            50                  40                  327                 175                 1                   15.00               33                  50.00               250                 31                  53.69               234                 3                   30                  3                   1                   4                   12.00               43.68               162                 108                 
20/10/2024          20:38               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 20                  72.29               141                 1                   19                  1                   1                   0                   31.00               41.77               94                  61                  
20/10/2024          20:39               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 20                  62.50               141                 1                   19                  1                   1                   0                   60.00               24.15               63                  49                  
20/10/2024          20:40               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 20                  72.29               141                 1                   19                  1                   1                   0                   40.00               37.23               81                  59                  
20/10/2024          20:40               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 20                  73.18               141                 2                   18                  2                   2                   0                   24.00               37.20               80                  64                  
20/10/2024          20:41               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 18                  69.77               126                 5                   55                  5                   3                   7                   5.20                44.64               81                  64                  
20/10/2024          20:43               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 19                  71.43               137                 4                   16                  4                   3                   1                   32.00               43.58               98                  69                  
20/10/2024          20:44               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 18                  70.59               128                 3                   16                  4                   2                   2                   12.75               42.42               81                  64                  
20/10/2024          20:45               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 20                  72.29               141                 2                   18                  2                   2                   0                   14.00               41.03               92                  69                  
20/10/2024          20:45               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 20                  69.77               141                 2                   18                  2                   2                   0                   8.00                43.44               90                  67                  
20/10/2024          20:46               CP_20_6_RQoS                            50                  20                  141                 175                 1                   15.00               20                  57.70               141                 18                  66.67               125                 6                   14                  6                   4                   8                   4.00                43.12               85                  61                  
20/10/2024          20:49               CP_20_9_RQoS                            50                  20                  131                 175                 1                   15.00               20                  53.58               131                 20                  65.94               131                 3                   17                  3                   3                   0                   60.00               40.38               90                  66                  
20/10/2024          20:50               CP_20_9_RQoS                            50                  20                  131                 175                 1                   15.00               20                  53.58               131                 19                  65.94               121                 3                   17                  3                   2                   2                   19.75               41.07               89                  55                  
20/10/2024          20:52               CP_20_9_RQoS                            50                  20                  131                 175                 1                   15.00               20                  53.58               131                 19                  72.29               127                 4                   16                  4                   3                   3                   21.33               39.92               85                  66                  
20/10/2024          20:55               CP_20_9_RQoS                            50                  20                  131                 175                 1                   15.00               20                  53.58               131                 20                  63.83               131                 3                   17                  3                   3                   0                   60.00               39.77               95                  60                  
20/10/2024          20:56               CP_20_9_RQoS                            50                  20                  131                 175                 1                   15.00               20                  53.58               131                 19                  62.50               125                 1                   18                  2                   1                   0                   60.00               35.96               86                  61                  
